timestamp,session_id,label,cfg,frame,num_detected_obj,num_tlvs,packet_len,tlv_summary,has_vital,target_id,range_bin,breath_deviation,heart_rate,breath_rate
1783152398.992,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,591,0,1,52,1021:4,0,,,,,
1783152399.117,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,592,0,2,196,1021:4;1040:136,1,0,15,0.023412,73.660,16.741
1783152399.180,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,593,0,1,52,1021:4,0,,,,,
1783152399.263,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,594,0,1,52,1021:4,0,,,,,
1783152399.347,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,595,0,1,52,1021:4,0,,,,,
1783152399.451,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,596,0,1,52,1021:4,0,,,,,
1783152399.535,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,597,11,2,168,1020:108;1021:4,0,,,,,
1783152399.618,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,598,0,1,52,1021:4,0,,,,,
1783152399.723,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,599,0,1,52,1021:4,0,,,,,
1783152399.806,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,600,0,1,52,1021:4,0,,,,,
1783152399.890,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,601,0,1,52,1021:4,0,,,,,
1783152399.974,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,602,0,1,52,1021:4,0,,,,,
1783152400.077,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,603,0,1,52,1021:4,0,,,,,
1783152400.161,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,604,0,1,52,1021:4,0,,,,,
1783152400.244,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,605,2,2,96,1020:36;1021:4,0,,,,,
1783152400.349,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,606,0,1,52,1021:4,0,,,,,
1783152400.432,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,607,6,2,128,1020:68;1021:4,0,,,,,
1783152400.558,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,608,6,3,272,1020:68;1021:4;1040:136,1,0,15,0.024355,75.335,18.415
1783152400.620,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,609,0,1,52,1021:4,0,,,,,
1783152400.704,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,610,0,1,52,1021:4,0,,,,,
1783152400.787,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,611,0,1,52,1021:4,0,,,,,
1783152400.892,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,612,0,1,52,1021:4,0,,,,,
1783152400.975,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,613,0,1,52,1021:4,0,,,,,
1783152401.059,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,614,0,1,52,1021:4,0,,,,,
1783152401.143,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,615,0,1,52,1021:4,0,,,,,
1783152401.247,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,616,0,1,52,1021:4,0,,,,,
1783152401.331,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,617,0,1,52,1021:4,0,,,,,
1783152401.435,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,618,6,2,128,1020:68;1021:4,0,,,,,
1783152401.518,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,619,0,1,52,1021:4,0,,,,,
1783152401.601,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,620,0,1,52,1021:4,0,,,,,
1783152401.685,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,621,0,1,52,1021:4,0,,,,,
1783152401.790,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,622,0,1,52,1021:4,0,,,,,
1783152401.873,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,623,0,1,52,1021:4,0,,,,,
1783152401.998,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,624,0,2,196,1021:4;1040:136,1,0,15,0.035341,66.964,16.741
1783152402.060,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,625,0,1,52,1021:4,0,,,,,
1783152402.144,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,626,0,1,52,1021:4,0,,,,,
1783152402.227,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,627,0,1,52,1021:4,0,,,,,
1783152402.331,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,628,0,1,52,1021:4,0,,,,,
1783152402.416,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,629,64,2,592,1020:532;1021:4,0,,,,,
1783152402.500,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,630,0,1,52,1021:4,0,,,,,
1783152402.582,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,631,0,1,52,1021:4,0,,,,,
1783152402.686,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,632,0,1,52,1021:4,0,,,,,
1783152402.770,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,633,0,1,52,1021:4,0,,,,,
1783152402.854,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,634,0,1,52,1021:4,0,,,,,
1783152402.957,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,635,0,1,52,1021:4,0,,,,,
1783152403.041,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,636,0,1,52,1021:4,0,,,,,
1783152403.124,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,637,0,1,52,1021:4,0,,,,,
1783152403.228,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,638,0,1,52,1021:4,0,,,,,
1783152403.312,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,639,4,2,112,1020:52;1021:4,0,,,,,
1783152403.437,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,640,4,3,256,1020:52;1021:4;1040:136,1,0,15,0.036272,75.335,16.741
1783152403.500,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,641,0,1,52,1021:4,0,,,,,
1783152403.583,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,642,0,1,52,1021:4,0,,,,,
1783152403.667,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,643,0,1,52,1021:4,0,,,,,
1783152403.772,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,644,0,1,52,1021:4,0,,,,,
1783152403.855,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,645,0,1,52,1021:4,0,,,,,
1783152403.938,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,646,0,1,52,1021:4,0,,,,,
1783152404.042,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,647,0,1,52,1021:4,0,,,,,
1783152404.127,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,648,0,1,52,1021:4,0,,,,,
1783152404.210,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,649,0,1,52,1021:4,0,,,,,
1783152404.315,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,650,2,2,96,1020:36;1021:4,0,,,,,
1783152404.399,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,651,0,1,52,1021:4,0,,,,,
1783152404.481,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,652,0,1,52,1021:4,0,,,,,
1783152404.565,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,653,0,1,52,1021:4,0,,,,,
1783152404.669,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,654,0,1,52,1021:4,0,,,,,
1783152404.753,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,655,0,1,52,1021:4,0,,,,,
1783152404.877,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,656,0,2,196,1021:4;1040:136,1,0,15,0.058929,66.964,16.741
1783152404.940,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,657,0,1,52,1021:4,0,,,,,
1783152405.023,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,658,0,1,52,1021:4,0,,,,,
1783152405.106,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,659,0,1,52,1021:4,0,,,,,
1783152405.211,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,660,0,1,52,1021:4,0,,,,,
1783152405.294,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,661,4,2,112,1020:52;1021:4,0,,,,,
1783152405.377,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,662,0,1,52,1021:4,0,,,,,
1783152405.481,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,663,0,1,52,1021:4,0,,,,,
1783152405.564,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,664,0,1,52,1021:4,0,,,,,
1783152405.647,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,665,0,1,52,1021:4,0,,,,,
1783152405.751,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,666,0,1,52,1021:4,0,,,,,
1783152405.834,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,667,0,1,52,1021:4,0,,,,,
1783152405.918,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,668,0,1,52,1021:4,0,,,,,
1783152406.021,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,669,0,1,52,1021:4,0,,,,,
1783152406.106,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,670,0,1,52,1021:4,0,,,,,
1783152406.210,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,671,2,2,96,1020:36;1021:4,0,,,,,
1783152406.334,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,672,2,3,240,1020:36;1021:4;1040:136,1,0,15,0.060483,66.964,16.741
1783152406.376,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,673,0,1,52,1021:4,0,,,,,
1783152406.459,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,674,0,1,52,1021:4,0,,,,,
1783152406.543,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,675,0,1,52,1021:4,0,,,,,
1783152406.646,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,676,0,1,52,1021:4,0,,,,,
1783152406.729,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,677,0,1,52,1021:4,0,,,,,
1783152406.813,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,678,0,1,52,1021:4,0,,,,,
1783152406.917,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,679,0,1,52,1021:4,0,,,,,
1783152407.000,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,680,0,1,52,1021:4,0,,,,,
1783152407.083,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,681,0,1,52,1021:4,0,,,,,
1783152407.188,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,682,51,2,488,1020:428;1021:4,0,,,,,
1783152407.271,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,683,0,1,52,1021:4,0,,,,,
1783152407.354,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,684,0,1,52,1021:4,0,,,,,
1783152407.443,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,685,0,1,52,1021:4,0,,,,,
1783152407.546,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,686,0,1,52,1021:4,0,,,,,
1783152407.629,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,687,0,1,52,1021:4,0,,,,,
1783152407.754,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,688,0,2,196,1021:4;1040:136,1,0,15,0.057835,66.964,16.741
1783152407.817,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,689,0,1,52,1021:4,0,,,,,
1783152407.900,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,690,0,1,52,1021:4,0,,,,,
1783152407.983,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,691,0,1,52,1021:4,0,,,,,
1783152408.087,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,692,0,1,52,1021:4,0,,,,,
1783152408.191,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,693,28,2,304,1020:244;1021:4,0,,,,,
1783152408.254,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,694,0,1,52,1021:4,0,,,,,
1783152408.359,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,695,0,1,52,1021:4,0,,,,,
1783152408.443,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,696,0,1,52,1021:4,0,,,,,
1783152408.527,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,697,0,1,52,1021:4,0,,,,,
1783152408.631,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,698,0,1,52,1021:4,0,,,,,
1783152408.714,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,699,1,2,88,1020:28;1021:4,0,,,,,
1783152408.798,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,700,0,1,52,1021:4,0,,,,,
1783152408.902,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,701,0,1,52,1021:4,0,,,,,
1783152408.986,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,702,0,1,52,1021:4,0,,,,,
1783152409.090,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,703,31,2,328,1020:268;1021:4,0,,,,,
1783152409.215,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,704,31,3,472,1020:268;1021:4;1040:136,1,0,15,0.073482,75.335,16.741
1783152409.257,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,705,0,1,52,1021:4,0,,,,,
1783152409.340,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,706,0,1,52,1021:4,0,,,,,
1783152409.423,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,707,0,1,52,1021:4,0,,,,,
1783152409.527,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,708,0,1,52,1021:4,0,,,,,
1783152409.611,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,709,0,1,52,1021:4,0,,,,,
1783152409.695,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,710,0,1,52,1021:4,0,,,,,
1783152409.798,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,711,0,1,52,1021:4,0,,,,,
1783152409.882,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,712,0,1,52,1021:4,0,,,,,
1783152409.966,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,713,0,1,52,1021:4,0,,,,,
1783152410.069,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,714,0,1,52,1021:4,0,,,,,
1783152410.152,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,715,0,1,52,1021:4,0,,,,,
1783152410.235,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,716,0,1,52,1021:4,0,,,,,
1783152410.339,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,717,0,1,52,1021:4,0,,,,,
1783152410.423,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,718,0,1,52,1021:4,0,,,,,
1783152410.506,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,719,0,1,52,1021:4,0,,,,,
1783152410.653,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,720,0,2,196,1021:4;1040:136,1,0,15,0.086584,66.964,16.741
1783152410.695,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,721,0,1,52,1021:4,0,,,,,
1783152410.778,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,722,0,1,52,1021:4,0,,,,,
1783152410.882,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,723,0,1,52,1021:4,0,,,,,
1783152410.966,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,724,0,1,52,1021:4,0,,,,,
1783152411.049,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,725,11,2,168,1020:108;1021:4,0,,,,,
1783152411.133,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,726,0,1,52,1021:4,0,,,,,
1783152411.238,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,727,0,1,52,1021:4,0,,,,,
1783152411.322,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,728,0,1,52,1021:4,0,,,,,
1783152411.405,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,729,0,1,52,1021:4,0,,,,,
1783152411.510,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,730,0,1,52,1021:4,0,,,,,
1783152411.594,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,731,0,1,52,1021:4,0,,,,,
1783152411.677,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,732,0,1,52,1021:4,0,,,,,
1783152411.781,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,733,0,1,52,1021:4,0,,,,,
1783152411.864,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,734,0,1,52,1021:4,0,,,,,
1783152411.967,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,735,0,1,52,1021:4,0,,,,,
1783152412.092,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,736,0,2,196,1021:4;1040:136,1,0,15,0.089642,66.964,16.741
1783152412.134,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,737,0,1,52,1021:4,0,,,,,
1783152412.218,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,738,0,1,52,1021:4,0,,,,,
1783152412.302,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,739,0,1,52,1021:4,0,,,,,
1783152412.405,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,740,0,1,52,1021:4,0,,,,,
1783152412.488,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,741,0,1,52,1021:4,0,,,,,
1783152412.591,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,742,0,1,52,1021:4,0,,,,,
1783152412.675,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,743,0,1,52,1021:4,0,,,,,
1783152412.758,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,744,0,1,52,1021:4,0,,,,,
1783152412.862,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,745,0,1,52,1021:4,0,,,,,
1783152412.945,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,746,0,1,52,1021:4,0,,,,,
1783152413.029,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,747,0,1,52,1021:4,0,,,,,
1783152413.112,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,748,0,1,52,1021:4,0,,,,,
1783152413.216,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,749,0,1,52,1021:4,0,,,,,
1783152413.300,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,750,0,1,52,1021:4,0,,,,,
1783152413.384,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,751,0,1,52,1021:4,0,,,,,
1783152413.530,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,752,0,2,196,1021:4;1040:136,1,0,15,0.142539,75.335,16.741
1783152413.572,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,753,0,1,52,1021:4,0,,,,,
1783152413.655,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,754,0,1,52,1021:4,0,,,,,
1783152413.759,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,755,0,1,52,1021:4,0,,,,,
1783152413.842,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,756,0,1,52,1021:4,0,,,,,
1783152413.947,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,757,0,1,52,1021:4,0,,,,,
1783152414.031,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,758,0,1,52,1021:4,0,,,,,
1783152414.115,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,759,0,1,52,1021:4,0,,,,,
1783152414.198,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,760,0,1,52,1021:4,0,,,,,
1783152414.302,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,761,0,1,52,1021:4,0,,,,,
1783152414.386,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,762,0,1,52,1021:4,0,,,,,
1783152414.469,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,763,0,1,52,1021:4,0,,,,,
1783152414.553,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,764,0,1,52,1021:4,0,,,,,
1783152414.657,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,765,0,1,52,1021:4,0,,,,,
1783152414.741,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,766,0,1,52,1021:4,0,,,,,
1783152414.846,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,767,0,1,52,1021:4,0,,,,,
1783152414.969,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,768,0,2,196,1021:4;1040:136,1,0,15,0.079124,58.593,16.741
1783152415.011,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,769,0,1,52,1021:4,0,,,,,
1783152415.093,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,770,0,1,52,1021:4,0,,,,,
1783152415.196,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,771,0,1,52,1021:4,0,,,,,
1783152415.280,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,772,0,1,52,1021:4,0,,,,,
1783152415.364,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,773,0,1,52,1021:4,0,,,,,
1783152415.468,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,774,0,1,52,1021:4,0,,,,,
1783152415.551,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,775,0,1,52,1021:4,0,,,,,
1783152415.634,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,776,1,2,88,1020:28;1021:4,0,,,,,
1783152415.738,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,777,0,1,52,1021:4,0,,,,,
1783152415.842,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,778,46,2,448,1020:388;1021:4,0,,,,,
1783152415.905,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,779,0,1,52,1021:4,0,,,,,
1783152416.010,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,780,0,1,52,1021:4,0,,,,,
1783152416.093,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,781,0,1,52,1021:4,0,,,,,
1783152416.177,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,782,0,1,52,1021:4,0,,,,,
1783152416.282,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,783,0,1,52,1021:4,0,,,,,
1783152416.407,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,784,0,2,196,1021:4;1040:136,1,0,15,0.104910,65.290,16.741
1783152416.449,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,785,0,1,52,1021:4,0,,,,,
1783152416.532,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,786,0,1,52,1021:4,0,,,,,
1783152416.637,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,787,0,1,52,1021:4,0,,,,,
1783152416.720,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,788,0,1,52,1021:4,0,,,,,
